date,year,regime,policyId,economicScenarioId,source_alert_state,applied_alert_state,hedge_ratio,ccw_daily_return_pct,underlying_daily_return_pct,gross_hedged_daily_return_pct,net_hedged_daily_return_pct,unhedged_equity,gross_hedged_equity,net_hedged_equity,hedge_notional,delta_hedge_notional,required_margin,funding_daily,basis_daily,collateral_effect_daily,fee_cost,slippage_cost,funding_effect,basis_effect,collateral_effect,net_implementation_cost,net_implementation_cost_pct_of_equity
2025-03-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.748099,1.799384,1.748099,1.748099,1.551056,1.900475,1.842786,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,watch,0,-2.133043,-2.182346,-2.133043,-2.133043,1.517972,1.859937,1.803478,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,stress,0.25,0.461329,0.36021,0.371277,0.337527,1.524975,1.866843,1.809565,0.45087,0.45087,0.225435,-0.0002,-0.0001,0,0.000248,0.000225,-0.00009,-0.000045,0,0.000609,0.033636
2025-03-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.071615,1.122507,1.071615,1.045365,1.541316,1.886848,1.828482,0,-0.452391,0,-0.0002,-0.0001,0,0.000249,0.000226,0,0,0,0.000475,0.025978
2025-03-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,2.21205,3.042198,2.21205,2.21205,1.575411,1.928586,1.868929,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.399856,-0.107214,0.399856,0.399856,1.58171,1.936298,1.876402,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.373246,-0.674233,-0.373246,-0.373246,1.575807,1.929071,1.869398,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.075882,-0.445451,0.075882,0.075882,1.577003,1.930535,1.870817,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-29,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-30,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.656533,-0.906265,-0.656533,-0.656533,1.566649,1.91786,1.858534,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.641608,-0.541599,-0.641608,-0.641608,1.556597,1.905555,1.84661,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,watch,0,-3.98987,-4.432357,-3.98987,-3.98987,1.494491,1.829526,1.772932,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,stress,0.25,1.626739,1.555515,1.23786,1.20411,1.518803,1.852173,1.794281,0.443233,0.443233,0.221617,-0.0002,-0.0001,0,0.000244,0.000222,-0.000089,-0.000044,0,0.000598,0.033348
2025-04-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,watch,0,-2.290722,-2.36892,-2.290722,-2.316972,1.484011,1.809745,1.752708,0,-0.44857,0,-0.0002,-0.0001,0,0.000247,0.000224,0,0,0,0.000471,0.026873
2025-04-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,3.642795,3.611699,2.73987,2.70612,1.53807,1.859329,1.800138,0.438177,0.438177,0.219088,-0.0002,-0.0001,0,0.000241,0.000219,-0.000088,-0.000044,0,0.000592,0.032861
2025-04-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,0.285899,2.218013,-0.268604,-0.276104,1.542468,1.854335,1.795168,0.450034,0,0.225017,-0.0002,-0.0001,0,0,0,-0.00009,-0.000045,0,0.000135,0.007521
2025-04-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,1.502543,2.179574,0.957649,0.950149,1.565644,1.872093,1.812224,0.448792,0,0.224396,-0.0002,-0.0001,0,0,0,-0.00009,-0.000045,0,0.000135,0.007429
2025-04-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,-0.669828,-0.924,-0.438828,-0.446328,1.555157,1.863878,1.804136,0.453056,0,0.226528,-0.0002,-0.0001,0,0,0,-0.000091,-0.000045,0,0.000136,0.007534
2025-04-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,stress,0.25,0.843294,0.89493,0.619562,0.612062,1.568271,1.875426,1.815178,0.451034,0,0.225517,-0.0002,-0.0001,0,0,0,-0.00009,-0.000045,0,0.000135,0.007454
2025-04-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.390194,1.49413,1.390194,1.363944,1.590073,1.901498,1.839936,0,-0.453795,0,-0.0002,-0.0001,0,0.00025,0.000227,0,0,0,0.000476,0.025897
2025-04-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.202247,-2.108891,-0.202247,-0.202247,1.586858,1.897652,1.836215,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.9009,0.748941,0.9009,0.9009,1.601154,1.914748,1.852758,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.087178,0.187768,0.087178,0.087178,1.602549,1.916417,1.854373,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.068364,1.119178,1.068364,1.068364,1.619671,1.936891,1.874184,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-1.253514,-1.44181,-1.253514,-1.253514,1.599368,1.912612,1.850691,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,2.544674,3.207589,2.544674,2.544674,1.640066,1.961282,1.897785,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,2.245904,3.818918,2.245904,2.245904,1.676901,2.00533,1.940408,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.001627,3.176282,0.001627,0.001627,1.676928,2.005363,1.940439,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.386886,-0.298889,0.386886,0.386886,1.683416,2.013122,1.947947,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-04-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.281514,0.129879,0.281514,0.281514,1.688155,2.018789,1.95343,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.244097,0.345252,0.244097,0.244097,1.692276,2.023717,1.958199,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.263015,0.111484,0.263015,0.263015,1.696727,2.029039,1.963349,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.066607,-0.444961,0.066607,0.066607,1.697857,2.030391,1.964657,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.325403,0.255055,0.325403,0.325403,1.703382,2.036998,1.97105,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-1.521524,-1.669272,-1.521524,-1.521524,1.677464,2.006004,1.94106,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.115423,1.603216,1.115423,1.115423,1.696175,2.02838,1.962711,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.80481,-1.063338,-0.80481,-0.80481,1.682524,2.012055,1.946915,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.678354,1.9953,1.678354,1.678354,1.710763,2.045824,1.979591,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-1.010405,-1.318011,-1.010405,-1.010405,1.693477,2.025153,1.959589,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.023317,1.013192,1.023317,1.023317,1.710807,2.045877,1.979642,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,watch,0,2.199951,2.683677,2.199951,2.199951,1.748444,2.090885,2.023193,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.883255,3.445881,1.883255,1.883255,1.781371,2.130262,2.061295,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.542049,-0.976713,0.542049,0.542049,1.791027,2.141809,2.072468,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.849751,-1.15832,-0.849751,-0.849751,1.775808,2.123609,2.054857,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.110818,-1.071092,-1.110818,-1.110818,1.756082,2.10002,2.032031,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.957355,2.00858,1.957355,1.957355,1.790455,2.141125,2.071805,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.528696,0.437866,0.528696,0.528696,1.799921,2.152445,2.082759,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.50568,-1.850548,-1.50568,-1.50568,1.77282,2.120036,2.051399,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-29,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.336081,-0.365983,-0.336081,-0.336081,1.766862,2.112911,2.044505,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-05-30,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.265688,1.521022,1.265688,1.265688,1.789225,2.139653,2.070382,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.093916,-0.043509,-0.093916,-0.093916,1.787544,2.137644,2.068438,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.943571,1.506929,0.943571,0.943571,1.804411,2.157814,2.087955,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.11474,1.942277,1.11474,1.11474,1.824525,2.181868,2.11123,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.611383,0.457229,0.611383,0.611383,1.83568,2.195208,2.124138,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.764226,-2.487381,-0.764226,-0.764226,1.821652,2.178431,2.107904,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.248862,-2.071937,-2.248862,-2.248862,1.780685,2.129442,2.060501,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.328498,0.157289,0.328498,0.328498,1.786535,2.136437,2.067269,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.430211,0.480643,0.430211,0.430211,1.794221,2.145628,2.076163,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.426314,1.548699,1.426314,1.426314,1.819812,2.176231,2.105776,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,normal,0,-1.268958,-1.674323,-1.268958,-1.268958,1.796719,2.148616,2.079054,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.86413,-0.953397,-0.86413,-0.86413,1.781193,2.130049,2.061088,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.019386,-0.059383,-0.019386,-0.019386,1.780848,2.129636,2.060689,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.827743,1.253049,0.827743,0.827743,1.795589,2.147264,2.077746,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-1.696953,-1.943154,-1.696953,-1.696953,1.765118,2.110826,2.042488,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-2.559908,-2.647683,-2.559908,-2.559908,1.719933,2.056791,1.990202,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.383642,1.383642,1.383642,1.383642,1.743731,2.085249,2.017739,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,2.838536,2.84883,2.838536,2.838536,1.793227,2.14444,2.075013,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,2.513034,2.636321,2.513034,2.513034,1.838291,2.19833,2.127159,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.62688,-0.815746,-0.62688,-0.62688,1.826768,2.184549,2.113824,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-06-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.223192,0.162944,0.223192,0.223192,1.830845,2.189425,2.118542,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.572659,0.633154,0.572659,0.572659,1.841329,2.201963,2.130674,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.192007,-0.281979,-0.192007,-0.192007,1.837794,2.197735,2.126583,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.58898,0.508444,0.58898,0.58898,1.848618,2.210679,2.139108,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.137405,0.127384,0.137405,0.137405,1.851158,2.213717,2.142048,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,watch,0,1.381675,1.371531,1.381675,1.381675,1.876735,2.244303,2.171644,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,6.13964,6.598288,6.13964,6.13964,1.99196,2.382096,2.304975,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.273573,-0.433663,-0.273573,-0.273573,1.98651,2.375579,2.298669,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.637335,1.012318,0.637335,0.637335,1.999171,2.390719,2.313319,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,2.265423,2.523538,2.265423,2.265423,2.044461,2.444879,2.365726,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.202626,-2.947301,-2.202626,-2.202626,1.999429,2.391028,2.313618,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.612104,0.531525,0.612104,0.612104,2.011668,2.405663,2.32778,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.255968,-0.325817,-0.255968,-0.255968,2.006518,2.399505,2.321821,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.055917,0.375872,-0.055917,-0.055917,2.005396,2.398164,2.320523,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.283002,-0.443046,-0.283002,-0.283002,1.999721,2.391377,2.313956,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.16543,0.18553,0.16543,0.16543,2.003029,2.395333,2.317784,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.539903,0.439131,0.539903,0.539903,2.013844,2.408265,2.330298,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.726338,-0.855523,-0.726338,-0.726338,1.999216,2.390773,2.313372,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.487997,-0.527825,-0.487997,-0.487997,1.98946,2.379106,2.302082,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.806033,0.765703,0.806033,0.806033,2.005496,2.398283,2.320638,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-07-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-08-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.064378,-0.004273,-0.064378,-0.064378,2.004205,2.396739,2.319144,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.071859,1.254556,1.071859,1.071859,2.025687,2.422428,2.344002,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,normal,0,1.3288,1.349156,1.3288,1.3288,2.052604,2.454618,2.375149,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-08-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.803335,-1.051799,-0.803335,-0.803335,2.036115,2.434899,2.356069,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
